,ID,Platform,Project Name,Project ID,Version Number,Version ID,Dependency Name,Dependency Platform,Dependency Kind,Optional Dependency,Dependency Requirements,Dependency Project ID
5926,66267322,Dub,vibe-d,579,0.8.2-rc.1,11298171,vibe-d:mail,Dub,runtime,False,>=0.0.0,
5927,66267329,Dub,vibe-d,579,0.8.2-rc.1,11298171,vibe-d:http,Dub,runtime,False,>=0.0.0,
5928,68189579,Dub,vibe-d,579,0.8.2-rc.2,11531444,vibe-d:http,Dub,runtime,False,>=0.0.0,
5929,68189577,Dub,vibe-d,579,0.8.2-rc.2,11531444,vibe-d:mail,Dub,runtime,False,>=0.0.0,
5930,68189575,Dub,vibe-d,579,0.8.2-rc.2,11531444,vibe-d:utils,Dub,runtime,False,>=0.0.0,
5931,68189572,Dub,vibe-d,579,0.8.2-rc.2,11531444,vibe-d:stream,Dub,runtime,False,>=0.0.0,
5932,68189570,Dub,vibe-d,579,0.8.2-rc.2,11531444,vibe-d:textfilter,Dub,runtime,False,>=0.0.0,
5933,68189568,Dub,vibe-d,579,0.8.2-rc.2,11531444,vibe-d:tls,Dub,runtime,False,>=0.0.0,
5934,68189564,Dub,vibe-d,579,0.8.2-rc.2,11531444,vibe-d:web,Dub,runtime,False,>=0.0.0,
5935,68189560,Dub,vibe-d,579,0.8.2-rc.2,11531444,vibe-d:inet,Dub,runtime,False,>=0.0.0,
5936,68189557,Dub,vibe-d,579,0.8.2-rc.2,11531444,vibe-d:mongodb,Dub,runtime,False,>=0.0.0,
5937,68189555,Dub,vibe-d,579,0.8.2-rc.2,11531444,vibe-d:crypto,Dub,runtime,False,>=0.0.0,
5938,68189554,Dub,vibe-d,579,0.8.2-rc.2,11531444,vibe-d:core,Dub,runtime,False,>=0.0.0,
5939,68189553,Dub,vibe-d,579,0.8.2-rc.2,11531444,vibe-d:data,Dub,runtime,False,>=0.0.0,
5940,68189552,Dub,vibe-d,579,0.8.2-rc.2,11531444,vibe-d:redis,Dub,runtime,False,>=0.0.0,
5941,73163055,Dub,vibe-d,579,0.8.3,12347523,vibe-d:http,Dub,runtime,False,>=0.0.0,
5942,73163052,Dub,vibe-d,579,0.8.3,12347523,vibe-d:mail,Dub,runtime,False,>=0.0.0,
5943,73163050,Dub,vibe-d,579,0.8.3,12347523,vibe-d:utils,Dub,runtime,False,>=0.0.0,
5944,73163047,Dub,vibe-d,579,0.8.3,12347523,vibe-d:stream,Dub,runtime,False,>=0.0.0,
5945,73163045,Dub,vibe-d,579,0.8.3,12347523,vibe-d:textfilter,Dub,runtime,False,>=0.0.0,
5946,73163044,Dub,vibe-d,579,0.8.3,12347523,vibe-d:tls,Dub,runtime,False,>=0.0.0,
5947,73163041,Dub,vibe-d,579,0.8.3,12347523,vibe-d:web,Dub,runtime,False,>=0.0.0,
5948,73163037,Dub,vibe-d,579,0.8.3,12347523,vibe-d:inet,Dub,runtime,False,>=0.0.0,
5949,73163034,Dub,vibe-d,579,0.8.3,12347523,vibe-d:mongodb,Dub,runtime,False,>=0.0.0,
5950,73163029,Dub,vibe-d,579,0.8.3,12347523,vibe-d:crypto,Dub,runtime,False,>=0.0.0,
5951,73163024,Dub,vibe-d,579,0.8.3,12347523,vibe-d:core,Dub,runtime,False,>=0.0.0,
5952,73163018,Dub,vibe-d,579,0.8.3,12347523,vibe-d:data,Dub,runtime,False,>=0.0.0,
5953,73163014,Dub,vibe-d,579,0.8.3,12347523,vibe-d:redis,Dub,runtime,False,>=0.0.0,
5954,68858705,Dub,vibe-d,579,0.8.3-alpha.1,11601796,vibe-d:http,Dub,runtime,False,>=0.0.0,
5955,68858702,Dub,vibe-d,579,0.8.3-alpha.1,11601796,vibe-d:mail,Dub,runtime,False,>=0.0.0,
5956,68858700,Dub,vibe-d,579,0.8.3-alpha.1,11601796,vibe-d:utils,Dub,runtime,False,>=0.0.0,
5957,68858698,Dub,vibe-d,579,0.8.3-alpha.1,11601796,vibe-d:stream,Dub,runtime,False,>=0.0.0,
5958,68858696,Dub,vibe-d,579,0.8.3-alpha.1,11601796,vibe-d:textfilter,Dub,runtime,False,>=0.0.0,
5959,68858694,Dub,vibe-d,579,0.8.3-alpha.1,11601796,vibe-d:tls,Dub,runtime,False,>=0.0.0,
5960,68858692,Dub,vibe-d,579,0.8.3-alpha.1,11601796,vibe-d:web,Dub,runtime,False,>=0.0.0,
5961,68858690,Dub,vibe-d,579,0.8.3-alpha.1,11601796,vibe-d:inet,Dub,runtime,False,>=0.0.0,
5962,68858687,Dub,vibe-d,579,0.8.3-alpha.1,11601796,vibe-d:mongodb,Dub,runtime,False,>=0.0.0,
5963,68858685,Dub,vibe-d,579,0.8.3-alpha.1,11601796,vibe-d:crypto,Dub,runtime,False,>=0.0.0,
5964,68858683,Dub,vibe-d,579,0.8.3-alpha.1,11601796,vibe-d:core,Dub,runtime,False,>=0.0.0,
5965,68858681,Dub,vibe-d,579,0.8.3-alpha.1,11601796,vibe-d:data,Dub,runtime,False,>=0.0.0,
5966,68858678,Dub,vibe-d,579,0.8.3-alpha.1,11601796,vibe-d:redis,Dub,runtime,False,>=0.0.0,
5967,69546970,Dub,vibe-d,579,0.8.3-alpha.2,11691849,vibe-d:http,Dub,runtime,False,>=0.0.0,
5968,69546968,Dub,vibe-d,579,0.8.3-alpha.2,11691849,vibe-d:mail,Dub,runtime,False,>=0.0.0,
5969,69546966,Dub,vibe-d,579,0.8.3-alpha.2,11691849,vibe-d:utils,Dub,runtime,False,>=0.0.0,
5970,69546963,Dub,vibe-d,579,0.8.3-alpha.2,11691849,vibe-d:stream,Dub,runtime,False,>=0.0.0,
5971,69546961,Dub,vibe-d,579,0.8.3-alpha.2,11691849,vibe-d:textfilter,Dub,runtime,False,>=0.0.0,
5972,69546960,Dub,vibe-d,579,0.8.3-alpha.2,11691849,vibe-d:tls,Dub,runtime,False,>=0.0.0,
5973,69546958,Dub,vibe-d,579,0.8.3-alpha.2,11691849,vibe-d:web,Dub,runtime,False,>=0.0.0,
5974,69546955,Dub,vibe-d,579,0.8.3-alpha.2,11691849,vibe-d:inet,Dub,runtime,False,>=0.0.0,
5975,69546954,Dub,vibe-d,579,0.8.3-alpha.2,11691849,vibe-d:mongodb,Dub,runtime,False,>=0.0.0,
5976,69546952,Dub,vibe-d,579,0.8.3-alpha.2,11691849,vibe-d:crypto,Dub,runtime,False,>=0.0.0,
5977,69546950,Dub,vibe-d,579,0.8.3-alpha.2,11691849,vibe-d:core,Dub,runtime,False,>=0.0.0,
5978,69546948,Dub,vibe-d,579,0.8.3-alpha.2,11691849,vibe-d:data,Dub,runtime,False,>=0.0.0,
5979,69546947,Dub,vibe-d,579,0.8.3-alpha.2,11691849,vibe-d:redis,Dub,runtime,False,>=0.0.0,
5980,70377098,Dub,vibe-d,579,0.8.3-alpha.3,11875299,vibe-d:http,Dub,runtime,False,>=0.0.0,
5981,70377097,Dub,vibe-d,579,0.8.3-alpha.3,11875299,vibe-d:mail,Dub,runtime,False,>=0.0.0,
5982,70377096,Dub,vibe-d,579,0.8.3-alpha.3,11875299,vibe-d:utils,Dub,runtime,False,>=0.0.0,
5983,70377095,Dub,vibe-d,579,0.8.3-alpha.3,11875299,vibe-d:stream,Dub,runtime,False,>=0.0.0,
5984,70377094,Dub,vibe-d,579,0.8.3-alpha.3,11875299,vibe-d:textfilter,Dub,runtime,False,>=0.0.0,
5985,70377093,Dub,vibe-d,579,0.8.3-alpha.3,11875299,vibe-d:tls,Dub,runtime,False,>=0.0.0,
5986,70377092,Dub,vibe-d,579,0.8.3-alpha.3,11875299,vibe-d:web,Dub,runtime,False,>=0.0.0,
5987,70377091,Dub,vibe-d,579,0.8.3-alpha.3,11875299,vibe-d:inet,Dub,runtime,False,>=0.0.0,
5988,70377090,Dub,vibe-d,579,0.8.3-alpha.3,11875299,vibe-d:mongodb,Dub,runtime,False,>=0.0.0,
5989,70377089,Dub,vibe-d,579,0.8.3-alpha.3,11875299,vibe-d:crypto,Dub,runtime,False,>=0.0.0,
5990,70377088,Dub,vibe-d,579,0.8.3-alpha.3,11875299,vibe-d:core,Dub,runtime,False,>=0.0.0,
5991,70377087,Dub,vibe-d,579,0.8.3-alpha.3,11875299,vibe-d:data,Dub,runtime,False,>=0.0.0,
5992,70377086,Dub,vibe-d,579,0.8.3-alpha.3,11875299,vibe-d:redis,Dub,runtime,False,>=0.0.0,
5993,70454792,Dub,vibe-d,579,0.8.3-alpha.4,11895695,vibe-d:http,Dub,runtime,False,>=0.0.0,
5994,70454791,Dub,vibe-d,579,0.8.3-alpha.4,11895695,vibe-d:mail,Dub,runtime,False,>=0.0.0,
5995,70454790,Dub,vibe-d,579,0.8.3-alpha.4,11895695,vibe-d:utils,Dub,runtime,False,>=0.0.0,
5996,70454789,Dub,vibe-d,579,0.8.3-alpha.4,11895695,vibe-d:stream,Dub,runtime,False,>=0.0.0,
5997,70454788,Dub,vibe-d,579,0.8.3-alpha.4,11895695,vibe-d:textfilter,Dub,runtime,False,>=0.0.0,
5998,70454787,Dub,vibe-d,579,0.8.3-alpha.4,11895695,vibe-d:tls,Dub,runtime,False,>=0.0.0,
5999,70454786,Dub,vibe-d,579,0.8.3-alpha.4,11895695,vibe-d:web,Dub,runtime,False,>=0.0.0,
6000,70454785,Dub,vibe-d,579,0.8.3-alpha.4,11895695,vibe-d:inet,Dub,runtime,False,>=0.0.0,
6001,70454784,Dub,vibe-d,579,0.8.3-alpha.4,11895695,vibe-d:mongodb,Dub,runtime,False,>=0.0.0,
6002,70454783,Dub,vibe-d,579,0.8.3-alpha.4,11895695,vibe-d:crypto,Dub,runtime,False,>=0.0.0,
6003,70454782,Dub,vibe-d,579,0.8.3-alpha.4,11895695,vibe-d:core,Dub,runtime,False,>=0.0.0,
6004,70454781,Dub,vibe-d,579,0.8.3-alpha.4,11895695,vibe-d:data,Dub,runtime,False,>=0.0.0,
6005,70454780,Dub,vibe-d,579,0.8.3-alpha.4,11895695,vibe-d:redis,Dub,runtime,False,>=0.0.0,
6006,72304590,Dub,vibe-d,579,0.8.3-alpha.5,12208318,vibe-d:http,Dub,runtime,False,>=0.0.0,
6007,72304587,Dub,vibe-d,579,0.8.3-alpha.5,12208318,vibe-d:mail,Dub,runtime,False,>=0.0.0,
6008,72304582,Dub,vibe-d,579,0.8.3-alpha.5,12208318,vibe-d:utils,Dub,runtime,False,>=0.0.0,
6009,72304579,Dub,vibe-d,579,0.8.3-alpha.5,12208318,vibe-d:stream,Dub,runtime,False,>=0.0.0,
6010,72304576,Dub,vibe-d,579,0.8.3-alpha.5,12208318,vibe-d:textfilter,Dub,runtime,False,>=0.0.0,
6011,72304570,Dub,vibe-d,579,0.8.3-alpha.5,12208318,vibe-d:tls,Dub,runtime,False,>=0.0.0,
6012,72304566,Dub,vibe-d,579,0.8.3-alpha.5,12208318,vibe-d:web,Dub,runtime,False,>=0.0.0,
6013,72304561,Dub,vibe-d,579,0.8.3-alpha.5,12208318,vibe-d:inet,Dub,runtime,False,>=0.0.0,
6014,72304556,Dub,vibe-d,579,0.8.3-alpha.5,12208318,vibe-d:mongodb,Dub,runtime,False,>=0.0.0,
6015,72304551,Dub,vibe-d,579,0.8.3-alpha.5,12208318,vibe-d:crypto,Dub,runtime,False,>=0.0.0,
6016,72304547,Dub,vibe-d,579,0.8.3-alpha.5,12208318,vibe-d:core,Dub,runtime,False,>=0.0.0,
6017,72304542,Dub,vibe-d,579,0.8.3-alpha.5,12208318,vibe-d:data,Dub,runtime,False,>=0.0.0,
6018,72304537,Dub,vibe-d,579,0.8.3-alpha.5,12208318,vibe-d:redis,Dub,runtime,False,>=0.0.0,
6019,72587049,Dub,vibe-d,579,0.8.3-beta.1,12256051,vibe-d:http,Dub,runtime,False,>=0.0.0,
6020,72587042,Dub,vibe-d,579,0.8.3-beta.1,12256051,vibe-d:mail,Dub,runtime,False,>=0.0.0,
6021,72587035,Dub,vibe-d,579,0.8.3-beta.1,12256051,vibe-d:utils,Dub,runtime,False,>=0.0.0,
6022,72587029,Dub,vibe-d,579,0.8.3-beta.1,12256051,vibe-d:stream,Dub,runtime,False,>=0.0.0,
6023,72587023,Dub,vibe-d,579,0.8.3-beta.1,12256051,vibe-d:textfilter,Dub,runtime,False,>=0.0.0,
6024,72587013,Dub,vibe-d,579,0.8.3-beta.1,12256051,vibe-d:tls,Dub,runtime,False,>=0.0.0,
6025,72587005,Dub,vibe-d,579,0.8.3-beta.1,12256051,vibe-d:web,Dub,runtime,False,>=0.0.0,
6026,72586998,Dub,vibe-d,579,0.8.3-beta.1,12256051,vibe-d:inet,Dub,runtime,False,>=0.0.0,
6027,72586989,Dub,vibe-d,579,0.8.3-beta.1,12256051,vibe-d:mongodb,Dub,runtime,False,>=0.0.0,
6028,72586977,Dub,vibe-d,579,0.8.3-beta.1,12256051,vibe-d:crypto,Dub,runtime,False,>=0.0.0,
6029,72586967,Dub,vibe-d,579,0.8.3-beta.1,12256051,vibe-d:core,Dub,runtime,False,>=0.0.0,
6030,72586958,Dub,vibe-d,579,0.8.3-beta.1,12256051,vibe-d:data,Dub,runtime,False,>=0.0.0,
6031,72586951,Dub,vibe-d,579,0.8.3-beta.1,12256051,vibe-d:redis,Dub,runtime,False,>=0.0.0,
6032,72871885,Dub,vibe-d,579,0.8.3-rc.1,12305172,vibe-d:http,Dub,runtime,False,>=0.0.0,
6033,72871881,Dub,vibe-d,579,0.8.3-rc.1,12305172,vibe-d:mail,Dub,runtime,False,>=0.0.0,
6034,72871874,Dub,vibe-d,579,0.8.3-rc.1,12305172,vibe-d:utils,Dub,runtime,False,>=0.0.0,
6035,72871870,Dub,vibe-d,579,0.8.3-rc.1,12305172,vibe-d:stream,Dub,runtime,False,>=0.0.0,
6036,72871865,Dub,vibe-d,579,0.8.3-rc.1,12305172,vibe-d:textfilter,Dub,runtime,False,>=0.0.0,
6037,72871861,Dub,vibe-d,579,0.8.3-rc.1,12305172,vibe-d:tls,Dub,runtime,False,>=0.0.0,
6038,72871856,Dub,vibe-d,579,0.8.3-rc.1,12305172,vibe-d:web,Dub,runtime,False,>=0.0.0,
6039,72871853,Dub,vibe-d,579,0.8.3-rc.1,12305172,vibe-d:inet,Dub,runtime,False,>=0.0.0,
6040,72871850,Dub,vibe-d,579,0.8.3-rc.1,12305172,vibe-d:mongodb,Dub,runtime,False,>=0.0.0,
6041,72871845,Dub,vibe-d,579,0.8.3-rc.1,12305172,vibe-d:crypto,Dub,runtime,False,>=0.0.0,
6042,72871843,Dub,vibe-d,579,0.8.3-rc.1,12305172,vibe-d:core,Dub,runtime,False,>=0.0.0,
6043,72871842,Dub,vibe-d,579,0.8.3-rc.1,12305172,vibe-d:data,Dub,runtime,False,>=0.0.0,
6044,72871841,Dub,vibe-d,579,0.8.3-rc.1,12305172,vibe-d:redis,Dub,runtime,False,>=0.0.0,
6045,73068132,Dub,vibe-d,579,0.8.3-rc.2,12333441,vibe-d:http,Dub,runtime,False,>=0.0.0,
6046,73068106,Dub,vibe-d,579,0.8.3-rc.2,12333441,vibe-d:mail,Dub,runtime,False,>=0.0.0,
6047,73068072,Dub,vibe-d,579,0.8.3-rc.2,12333441,vibe-d:utils,Dub,runtime,False,>=0.0.0,
6048,73068046,Dub,vibe-d,579,0.8.3-rc.2,12333441,vibe-d:stream,Dub,runtime,False,>=0.0.0,
6049,73068007,Dub,vibe-d,579,0.8.3-rc.2,12333441,vibe-d:textfilter,Dub,runtime,False,>=0.0.0,
6050,73067994,Dub,vibe-d,579,0.8.3-rc.2,12333441,vibe-d:tls,Dub,runtime,False,>=0.0.0,
6051,73067984,Dub,vibe-d,579,0.8.3-rc.2,12333441,vibe-d:web,Dub,runtime,False,>=0.0.0,
6052,73067982,Dub,vibe-d,579,0.8.3-rc.2,12333441,vibe-d:inet,Dub,runtime,False,>=0.0.0,
6053,73067980,Dub,vibe-d,579,0.8.3-rc.2,12333441,vibe-d:mongodb,Dub,runtime,False,>=0.0.0,
6054,73067978,Dub,vibe-d,579,0.8.3-rc.2,12333441,vibe-d:crypto,Dub,runtime,False,>=0.0.0,
6055,73067974,Dub,vibe-d,579,0.8.3-rc.2,12333441,vibe-d:core,Dub,runtime,False,>=0.0.0,
6056,73067969,Dub,vibe-d,579,0.8.3-rc.2,12333441,vibe-d:data,Dub,runtime,False,>=0.0.0,
6057,73067963,Dub,vibe-d,579,0.8.3-rc.2,12333441,vibe-d:redis,Dub,runtime,False,>=0.0.0,
6058,11487,Dub,vibe_recaptcha,580,1.0.0,1791,vibe-d,Dub,runtime,False,>=0.7.18,579.0
6059,11489,Dub,vibedist,581,0.0.2,1794,vibe-d,Dub,runtime,False,~master,579.0
6060,11495,Dub,vibeirc,582,1.0.0,1796,vibe-d,Dub,runtime,False,>=0.7.21,579.0
6061,11496,Dub,vibeirc,582,1.0.1,1797,vibe-d,Dub,runtime,False,>=0.7.21,579.0
6062,11497,Dub,vibeirc,582,1.0.2,1798,vibe-d,Dub,runtime,False,>=0.7.21,579.0
6063,11492,Dub,vibeirc,582,1.0.3,22029,vibe-d,Dub,runtime,False,>=0.7.22,579.0
6064,11490,Dub,vibeirc,582,1.0.4,423306,vibe-d,Dub,runtime,False,>=0.7.22,579.0
6065,6941440,Dub,vibeirc,582,1.0.5,3043903,vibe-d,Dub,runtime,False,>=0.7.23,579.0
6066,10129194,Dub,vibeirc,582,2.0.0,3839908,vibe-d,Dub,runtime,False,>=0.7.24 <0.8.0,579.0
6067,10388637,Dub,vibeirc,582,2.0.1,3883403,vibe-d,Dub,runtime,False,>=0.7.24 <0.8.0,579.0
6068,11274218,Dub,vibeirc,582,2.1.0,4179801,vibe-d,Dub,runtime,False,>=0.7.24 <0.8.0,579.0
6069,11274217,Dub,vibeirc,582,2.1.1,4179802,vibe-d,Dub,runtime,False,>=0.7.24 <0.8.0,579.0
6070,12085583,Dub,vibeirc,582,2.1.2,4318866,vibe-d,Dub,runtime,False,>=0.7.24 <0.8.0,579.0
6071,12085582,Dub,vibeirc,582,2.1.3,4318867,vibe-d,Dub,runtime,False,>=0.7.24 <0.8.0,579.0
6072,12514581,Dub,vibeirc,582,2.1.4,4394080,vibe-d,Dub,runtime,False,>=0.7.24 <0.8.0,579.0
6073,72065299,Dub,vibeirc,582,2.2.0,12161097,vibe-d:stream,Dub,runtime,False,~>0.8.0,
6074,72065298,Dub,vibeirc,582,2.2.0,12161097,vibe-d:core,Dub,runtime,False,~>0.8.0,
6075,11500,Dub,vibelog,583,0.0.10,1809,vibe-d,Dub,runtime,False,~master,579.0
6076,11501,Dub,vibelog,583,0.0.11,1810,vibe-d,Dub,runtime,False,~>0.7.18,579.0
6077,11502,Dub,vibelog,583,0.0.12,1811,vibe-d,Dub,runtime,False,~>0.7.20-beta.3,579.0
6078,11499,Dub,vibelog,583,0.0.9,1808,vibe-d,Dub,runtime,False,~master,579.0
6079,11503,Dub,vibelog,583,0.1.0,1812,vibe-d,Dub,runtime,False,~>0.7.20-beta.3,579.0
6080,7044304,Dub,vibelog,583,0.1.1,3062222,vibe-d,Dub,runtime,False,~>0.7.20-beta.3,579.0
6081,8624620,Dub,vibelog,583,0.1.2,3364990,vibe-d,Dub,runtime,False,~>0.7.23,579.0
6082,8624619,Dub,vibelog,583,0.1.3,3364991,vibe-d,Dub,runtime,False,~>0.7.23,579.0
6083,8748125,Dub,vibelog,583,0.2.0,3386455,vibe-d,Dub,runtime,False,~>0.7.23,579.0
6084,8751160,Dub,vibelog,583,0.3.0,3386943,vibe-d,Dub,runtime,False,~>0.7.23,579.0
6085,10358093,Dub,vibelog,583,0.4.0,3878738,vibe-d,Dub,runtime,False,>=0.7.23 <0.8.0,579.0
6086,10358092,Dub,vibelog,583,0.4.1,3878739,vibe-d,Dub,runtime,False,>=0.7.23 <0.8.0,579.0
6087,11142714,Dub,vibelog,583,0.4.2,4155700,vibe-d,Dub,runtime,False,>=0.7.26-alpha.2 <0.8.0,579.0
6088,13574570,Dub,vibelog,583,0.5.0-alpha.1,4566070,stringex,Dub,runtime,False,>=0.0.2 <0.1.0,825633.0
6089,13574571,Dub,vibelog,583,0.5.0-alpha.1,4566070,vibe-d,Dub,runtime,False,>=0.7.26-alpha.2 <0.8.0,579.0
6090,13653763,Dub,vibelog,583,0.5.0-alpha.2,4578466,stringex,Dub,runtime,False,>=0.0.2 <0.1.0,825633.0
6091,13653764,Dub,vibelog,583,0.5.0-alpha.2,4578466,vibe-d,Dub,runtime,False,>=0.7.26-alpha.2 <0.8.0,579.0
6092,22059431,Dub,vibelog,583,0.5.0-beta.1,6195570,vibe-d,Dub,runtime,False,~>0.7.29,579.0
6093,22059432,Dub,vibelog,583,0.5.0-beta.1,6195570,stringex,Dub,runtime,False,~>0.0.2,825633.0
6094,26591122,Dub,vibelog,583,0.5.0-beta.2,6877977,vibe-d,Dub,runtime,False,~>0.7.29,579.0
6095,26591123,Dub,vibelog,583,0.5.0-beta.2,6877977,stringex,Dub,runtime,False,~>0.0.2,825633.0
6096,36340182,Dub,vibelog,583,0.5.0-beta.3,7901099,vibe-d,Dub,runtime,False,~>0.7.29,579.0
6097,36340190,Dub,vibelog,583,0.5.0-beta.3,7901099,stringex,Dub,runtime,False,~>0.0.2,825633.0
6098,36736775,Dub,vibelog,583,0.5.0-beta.4,7947911,vibe-d,Dub,runtime,False,~>0.7.29,579.0
6099,36736779,Dub,vibelog,583,0.5.0-beta.4,7947911,stringex,Dub,runtime,False,~>0.0.2,825633.0
6100,57813244,Dub,vibelog,583,0.6.0,10262948,vibe-d,Dub,runtime,False,>=0.7.31 <0.9.0,579.0
6101,57813245,Dub,vibelog,583,0.6.0,10262948,stringex,Dub,runtime,False,~>0.0.2,825633.0
6102,57813248,Dub,vibelog,583,0.6.0,10262948,diskuto,Dub,runtime,False,~>1.5,2183647.0
6103,42064269,Dub,vibelog,583,0.6.0-beta.1,8531182,vibe-d,Dub,runtime,False,~>0.7.30,579.0
6104,42064275,Dub,vibelog,583,0.6.0-beta.1,8531182,stringex,Dub,runtime,False,~>0.0.2,825633.0
6105,42064276,Dub,vibelog,583,0.6.0-beta.1,8531182,diskuto,Dub,runtime,False,~>1.3,2183647.0
6106,42064281,Dub,vibelog,583,0.6.0-rc.1,8531184,vibe-d,Dub,runtime,False,~>0.7.30,579.0
6107,42064284,Dub,vibelog,583,0.6.0-rc.1,8531184,stringex,Dub,runtime,False,~>0.0.2,825633.0
6108,42064291,Dub,vibelog,583,0.6.0-rc.1,8531184,diskuto,Dub,runtime,False,~>1.4,2183647.0
6109,42064294,Dub,vibelog,583,0.6.0-rc.2,8531204,vibe-d,Dub,runtime,False,>=0.7.31-beta <0.8.0,579.0
6110,42064297,Dub,vibelog,583,0.6.0-rc.2,8531204,stringex,Dub,runtime,False,~>0.0.2,825633.0
6111,42064300,Dub,vibelog,583,0.6.0-rc.2,8531204,diskuto,Dub,runtime,False,~>1.4,2183647.0
6112,42064305,Dub,vibelog,583,0.6.0-rc.3,8531207,vibe-d,Dub,runtime,False,>=0.7.31-beta <0.8.0,579.0
6113,42064307,Dub,vibelog,583,0.6.0-rc.3,8531207,stringex,Dub,runtime,False,~>0.0.2,825633.0
6114,42064310,Dub,vibelog,583,0.6.0-rc.3,8531207,diskuto,Dub,runtime,False,~>1.4,2183647.0
6115,55040414,Dub,vibelog,583,0.6.0-rc.4,9974538,stringex,Dub,runtime,False,~>0.0.2,825633.0
6116,55040412,Dub,vibelog,583,0.6.0-rc.4,9974538,vibe-d,Dub,runtime,False,>=0.7.31 <0.9.0,579.0
6117,55040416,Dub,vibelog,583,0.6.0-rc.4,9974538,diskuto,Dub,runtime,False,~>1.5,2183647.0
6118,57813251,Dub,vibelog,583,0.6.1,10262949,vibe-d,Dub,runtime,False,>=0.7.31 <0.9.0,579.0
6119,57813255,Dub,vibelog,583,0.6.1,10262949,stringex,Dub,runtime,False,~>0.1.0,825633.0
6120,57813258,Dub,vibelog,583,0.6.1,10262949,diskuto,Dub,runtime,False,~>1.5,2183647.0
6121,72180379,Dub,vibelog,583,0.6.2,12171023,diskuto,Dub,runtime,False,~>1.5,2183647.0
6122,72180373,Dub,vibelog,583,0.6.2,12171023,stringex,Dub,runtime,False,~>0.1.0,825633.0
6123,72180366,Dub,vibelog,583,0.6.2,12171023,vibe-d,Dub,runtime,False,>=0.7.31 <0.9.0,579.0
6124,11511,Dub,vibenews,584,0.5.10,1825,vibe-d,Dub,runtime,False,~master,579.0
6125,11512,Dub,vibenews,584,0.5.10,1825,userman,Dub,runtime,False,~master,576.0
6126,11513,Dub,vibenews,584,0.5.11,1826,vibe-d,Dub,runtime,False,~master,579.0
6127,11514,Dub,vibenews,584,0.5.11,1826,userman,Dub,runtime,False,~master,576.0
6128,11515,Dub,vibenews,584,0.5.12,1827,vibe-d,Dub,runtime,False,~master,579.0
6129,11516,Dub,vibenews,584,0.5.12,1827,userman,Dub,runtime,False,~master,576.0
6130,11517,Dub,vibenews,584,0.5.13,1828,vibe-d,Dub,runtime,False,~master,579.0
6131,11518,Dub,vibenews,584,0.5.13,1828,userman,Dub,runtime,False,~master,576.0
6132,11519,Dub,vibenews,584,0.5.14,1829,vibe-d,Dub,runtime,False,~master,579.0
6133,11520,Dub,vibenews,584,0.5.14,1829,userman,Dub,runtime,False,~master,576.0
6134,11521,Dub,vibenews,584,0.5.15,1830,vibe-d,Dub,runtime,False,~master,579.0
6135,11522,Dub,vibenews,584,0.5.15,1830,antispam,Dub,runtime,False,~master,205.0
6136,11523,Dub,vibenews,584,0.5.15,1830,userman,Dub,runtime,False,~master,576.0
6137,11524,Dub,vibenews,584,0.5.16,1831,vibe-d,Dub,runtime,False,~master,579.0
6138,11525,Dub,vibenews,584,0.5.16,1831,antispam,Dub,runtime,False,~master,205.0
6139,11526,Dub,vibenews,584,0.5.16,1831,userman,Dub,runtime,False,~master,576.0
6140,11527,Dub,vibenews,584,0.5.17,1832,vibe-d,Dub,runtime,False,~>0.7.18,579.0
6141,11528,Dub,vibenews,584,0.5.17,1832,antispam,Dub,runtime,False,~>0.0.3,205.0
6142,11529,Dub,vibenews,584,0.5.17,1832,userman,Dub,runtime,False,~>0.0.10,576.0
6143,11530,Dub,vibenews,584,0.5.18,1833,vibe-d,Dub,runtime,False,~>0.7.18,579.0
6144,11531,Dub,vibenews,584,0.5.18,1833,antispam,Dub,runtime,False,~>0.0.3,205.0
6145,11532,Dub,vibenews,584,0.5.18,1833,userman,Dub,runtime,False,~>0.0.10,576.0
6146,11507,Dub,vibenews,584,0.5.7,1822,userman,Dub,runtime,False,~master,576.0
6147,11508,Dub,vibenews,584,0.5.8,1823,userman,Dub,runtime,False,~master,576.0
6148,11509,Dub,vibenews,584,0.5.9,1824,vibe-d,Dub,runtime,False,~master,579.0
6149,11510,Dub,vibenews,584,0.5.9,1824,userman,Dub,runtime,False,~master,576.0
6150,11533,Dub,vibenews,584,0.6.0,1834,vibe-d,Dub,runtime,False,~>0.7.18,579.0
6151,11534,Dub,vibenews,584,0.6.0,1834,antispam,Dub,runtime,False,~>0.0.3,205.0
6152,11535,Dub,vibenews,584,0.6.0,1834,userman,Dub,runtime,False,~>0.0.10,576.0
6153,11536,Dub,vibenews,584,0.6.1,1835,vibe-d,Dub,runtime,False,~>0.7.18,579.0
6154,11537,Dub,vibenews,584,0.6.1,1835,antispam,Dub,runtime,False,~>0.0.3,205.0
6155,11538,Dub,vibenews,584,0.6.1,1835,userman,Dub,runtime,False,~>0.0.10,576.0
6156,11539,Dub,vibenews,584,0.6.2,1836,vibe-d,Dub,runtime,False,~>0.7.18,579.0
6157,11540,Dub,vibenews,584,0.6.2,1836,antispam,Dub,runtime,False,~>0.0.3,205.0
6158,11541,Dub,vibenews,584,0.6.2,1836,userman,Dub,runtime,False,~>0.0.10,576.0
